system,sample_idx,latency_ms
AEchain_reimpl,622,203.2
AEchain_reimpl,623,240.9
AEchain_reimpl,624,258.3
AEchain_reimpl,625,245.3
AEchain_reimpl,626,239.4
AEchain_reimpl,627,215.3
AEchain_reimpl,628,231.2
AEchain_reimpl,629,185.6
AEchain_reimpl,630,217.1
AEchain_reimpl,631,211.8
AEchain_reimpl,632,191.1
AEchain_reimpl,633,236.8
AEchain_reimpl,634,230.2
AEchain_reimpl,635,249.8
AEchain_reimpl,636,176.2
AEchain_reimpl,637,258.3
AEchain_reimpl,638,261.2
AEchain_reimpl,639,238.7
AEchain_reimpl,640,225.5
AEchain_reimpl,641,201.3
AEchain_reimpl,642,181.6
AEchain_reimpl,643,256.9
AEchain_reimpl,644,214.8
AEchain_reimpl,645,216.6
AEchain_reimpl,646,209.3
AEchain_reimpl,647,198.7
AEchain_reimpl,648,251.0
AEchain_reimpl,649,161.4
AEchain_reimpl,650,210.9
AEchain_reimpl,651,208.5
AEchain_reimpl,652,226.7
AEchain_reimpl,653,212.8
AEchain_reimpl,654,227.9
AEchain_reimpl,655,218.5
AEchain_reimpl,656,205.0
AEchain_reimpl,657,230.4
AEchain_reimpl,658,173.3
AEchain_reimpl,659,235.8
AEchain_reimpl,660,183.6
AEchain_reimpl,661,220.6
AEchain_reimpl,662,219.6
AEchain_reimpl,663,192.4
AEchain_reimpl,664,198.8
AEchain_reimpl,665,230.0
AEchain_reimpl,666,255.9
AEchain_reimpl,667,236.7
AEchain_reimpl,668,225.9
AEchain_reimpl,669,199.3
AEchain_reimpl,670,200.7
AEchain_reimpl,671,251.8
AEchain_reimpl,672,247.7
AEchain_reimpl,673,251.1
AEchain_reimpl,674,163.4
AEchain_reimpl,675,217.7
AEchain_reimpl,676,212.7
AEchain_reimpl,677,211.7
AEchain_reimpl,678,180.9
AEchain_reimpl,679,242.1
AEchain_reimpl,680,273.3
AEchain_reimpl,681,227.8
AEchain_reimpl,682,181.1
AEchain_reimpl,683,262.7
AEchain_reimpl,684,198.8
AEchain_reimpl,685,185.1
AEchain_reimpl,686,231.2
AEchain_reimpl,687,189.4
AEchain_reimpl,688,263.9
AEchain_reimpl,689,201.1
AEchain_reimpl,690,233.7
AEchain_reimpl,691,212.6
AEchain_reimpl,692,237.1
AEchain_reimpl,693,237.9
AEchain_reimpl,694,195.4
AEchain_reimpl,695,219.4
AEchain_reimpl,696,221.6
AEchain_reimpl,697,200.1
AEchain_reimpl,698,207.2
AEchain_reimpl,699,223.9
AEchain_reimpl,700,219.8
AEchain_reimpl,701,198.9
AEchain_reimpl,702,206.1
AEchain_reimpl,703,163.1
AEchain_reimpl,704,205.3
AEchain_reimpl,705,205.4
AEchain_reimpl,706,256.0
AEchain_reimpl,707,215.8
AEchain_reimpl,708,212.4
AEchain_reimpl,709,199.3
AEchain_reimpl,710,187.7
AEchain_reimpl,711,224.0
AEchain_reimpl,712,219.4
AEchain_reimpl,713,172.0
AEchain_reimpl,714,242.2
AEchain_reimpl,715,242.8
AEchain_reimpl,716,249.5
AEchain_reimpl,717,230.9
AEchain_reimpl,718,237.4
AEchain_reimpl,719,212.4
AEchain_reimpl,720,202.4
AEchain_reimpl,721,209.3
AEchain_reimpl,722,216.7
AEchain_reimpl,723,170.1
AEchain_reimpl,724,223.4
AEchain_reimpl,725,263.7
AEchain_reimpl,726,190.8
AEchain_reimpl,727,170.9
AEchain_reimpl,728,241.4
AEchain_reimpl,729,216.8
AEchain_reimpl,730,254.8
AEchain_reimpl,731,252.2
AEchain_reimpl,732,185.7
AEchain_reimpl,733,194.8
AEchain_reimpl,734,186.4
AEchain_reimpl,735,230.6
AEchain_reimpl,736,156.3
AEchain_reimpl,737,213.4
AEchain_reimpl,738,205.3
AEchain_reimpl,739,201.0
AEchain_reimpl,740,238.4
AEchain_reimpl,741,203.4
AEchain_reimpl,742,210.3
AEchain_reimpl,743,228.1
AEchain_reimpl,744,244.5
AEchain_reimpl,745,205.8
AEchain_reimpl,746,187.5
AEchain_reimpl,747,221.9
AEchain_reimpl,748,212.7
AEchain_reimpl,749,246.4
AEchain_reimpl,750,219.2
AEchain_reimpl,751,234.8
AEchain_reimpl,752,229.7
AEchain_reimpl,753,208.7
AEchain_reimpl,754,233.5
AEchain_reimpl,755,266.6
AEchain_reimpl,756,224.3
AEchain_reimpl,757,196.3
AEchain_reimpl,758,193.7
AEchain_reimpl,759,197.2
AEchain_reimpl,760,196.0
AEchain_reimpl,761,270.2
AEchain_reimpl,762,200.3
AEchain_reimpl,763,214.9
AEchain_reimpl,764,188.2
AEchain_reimpl,765,257.1
AEchain_reimpl,766,210.2
AEchain_reimpl,767,234.3
AEchain_reimpl,768,215.2
AEchain_reimpl,769,229.2
AEchain_reimpl,770,220.4
AEchain_reimpl,771,237.4
AEchain_reimpl,772,200.3
AEchain_reimpl,773,200.0
AEchain_reimpl,774,154.6
AEchain_reimpl,775,258.5
AEchain_reimpl,776,204.7
AEchain_reimpl,777,218.5
AEchain_reimpl,778,228.8
AEchain_reimpl,779,189.3
AEchain_reimpl,780,218.7
AEchain_reimpl,781,244.7
AEchain_reimpl,782,257.2
AEchain_reimpl,783,224.0
AEchain_reimpl,784,189.1
AEchain_reimpl,785,191.6
AEchain_reimpl,786,271.5
AEchain_reimpl,787,245.3
AEchain_reimpl,788,216.6
AEchain_reimpl,789,230.1
AEchain_reimpl,790,190.9
AEchain_reimpl,791,242.5
AEchain_reimpl,792,236.3
AEchain_reimpl,793,238.8
AEchain_reimpl,794,233.5
AEchain_reimpl,795,216.5
AEchain_reimpl,796,231.3
AEchain_reimpl,797,181.2
AEchain_reimpl,798,190.0
AEchain_reimpl,799,219.7
AEchain_reimpl,800,202.3
AEchain_reimpl,801,206.0
AEchain_reimpl,802,259.1
AEchain_reimpl,803,189.3
AEchain_reimpl,804,238.8
AEchain_reimpl,805,228.7
AEchain_reimpl,806,266.6
AEchain_reimpl,807,235.0
AEchain_reimpl,808,173.5
AEchain_reimpl,809,247.8
AEchain_reimpl,810,219.0
AEchain_reimpl,811,230.4
AEchain_reimpl,812,224.7
AEchain_reimpl,813,213.6
AEchain_reimpl,814,231.4
AEchain_reimpl,815,180.8
AEchain_reimpl,816,183.4
AEchain_reimpl,817,204.1
AEchain_reimpl,818,205.7
AEchain_reimpl,819,205.6
AEchain_reimpl,820,236.6
AEchain_reimpl,821,237.7
AEchain_reimpl,822,175.9
AEchain_reimpl,823,238.7
AEchain_reimpl,824,240.1
AEchain_reimpl,825,200.7
AEchain_reimpl,826,205.3
AEchain_reimpl,827,215.0
AEchain_reimpl,828,228.7
AEchain_reimpl,829,209.3
AEchain_reimpl,830,230.1
AEchain_reimpl,831,250.9
AEchain_reimpl,832,197.8
AEchain_reimpl,833,207.5
AEchain_reimpl,834,190.3
AEchain_reimpl,835,210.0
AEchain_reimpl,836,223.8
AEchain_reimpl,837,196.4
AEchain_reimpl,838,217.8
AEchain_reimpl,839,199.4
AEchain_reimpl,840,196.5
AEchain_reimpl,841,237.8
AEchain_reimpl,842,232.0
AEchain_reimpl,843,187.7
AEchain_reimpl,844,205.2
AEchain_reimpl,845,225.2
AEchain_reimpl,846,260.0
AEchain_reimpl,847,211.8
AEchain_reimpl,848,237.0
AEchain_reimpl,849,215.0
AEchain_reimpl,850,225.4
AEchain_reimpl,851,201.9
AEchain_reimpl,852,250.3
AEchain_reimpl,853,217.3
AEchain_reimpl,854,173.4
AEchain_reimpl,855,213.7
AEchain_reimpl,856,205.1
AEchain_reimpl,857,215.8
AEchain_reimpl,858,192.9
AEchain_reimpl,859,181.0
AEchain_reimpl,860,245.2
AEchain_reimpl,861,203.4
AEchain_reimpl,862,191.4
AEchain_reimpl,863,222.4
AEchain_reimpl,864,234.3
AEchain_reimpl,865,209.3
AEchain_reimpl,866,206.5
AEchain_reimpl,867,217.4
AEchain_reimpl,868,207.7
AEchain_reimpl,869,214.7
AEchain_reimpl,870,191.8
AEchain_reimpl,871,261.1
AEchain_reimpl,872,251.4
AEchain_reimpl,873,228.7
AEchain_reimpl,874,254.8
AEchain_reimpl,875,219.2
AEchain_reimpl,876,235.7
AEchain_reimpl,877,215.5
AEchain_reimpl,878,218.1
AEchain_reimpl,879,217.8
AEchain_reimpl,880,230.4
AEchain_reimpl,881,230.3
AEchain_reimpl,882,208.7
AEchain_reimpl,883,232.8
AEchain_reimpl,884,175.5
AEchain_reimpl,885,216.3
AEchain_reimpl,886,260.0
AEchain_reimpl,887,204.8
AEchain_reimpl,888,210.3
AEchain_reimpl,889,234.6
AEchain_reimpl,890,267.3
AEchain_reimpl,891,226.6
AEchain_reimpl,892,229.1
AEchain_reimpl,893,262.4
AEchain_reimpl,894,230.6
AEchain_reimpl,895,206.9
AEchain_reimpl,896,221.5
AEchain_reimpl,897,254.4
AEchain_reimpl,898,194.0
AEchain_reimpl,899,214.9
AEchain_reimpl,900,225.4
AEchain_reimpl,901,234.2
AEchain_reimpl,902,178.2
AEchain_reimpl,903,217.7
AEchain_reimpl,904,185.3
AEchain_reimpl,905,241.2
AEchain_reimpl,906,232.9
AEchain_reimpl,907,204.2
AEchain_reimpl,908,234.7
AEchain_reimpl,909,256.4
AEchain_reimpl,910,222.2
AEchain_reimpl,911,222.0
AEchain_reimpl,912,210.5
AEchain_reimpl,913,241.7
AEchain_reimpl,914,218.9
AEchain_reimpl,915,269.1
AEchain_reimpl,916,214.0
AEchain_reimpl,917,257.3
AEchain_reimpl,918,226.0
AEchain_reimpl,919,192.0
AEchain_reimpl,920,219.5
AEchain_reimpl,921,241.4
AEchain_reimpl,922,215.6
AEchain_reimpl,923,171.1
AEchain_reimpl,924,183.4
AEchain_reimpl,925,232.8
AEchain_reimpl,926,201.6
AEchain_reimpl,927,233.3
AEchain_reimpl,928,216.0
AEchain_reimpl,929,210.5
AEchain_reimpl,930,227.6
AEchain_reimpl,931,211.6
AEchain_reimpl,932,233.2
AEchain_reimpl,933,225.8
AEchain_reimpl,934,197.1
AEchain_reimpl,935,200.1
AEchain_reimpl,936,263.6
AEchain_reimpl,937,204.5
AEchain_reimpl,938,230.9
AEchain_reimpl,939,254.9
AEchain_reimpl,940,253.1
AEchain_reimpl,941,227.1
AEchain_reimpl,942,223.3
AEchain_reimpl,943,244.6
AEchain_reimpl,944,290.8
AEchain_reimpl,945,204.9
AEchain_reimpl,946,240.0
AEchain_reimpl,947,223.0
AEchain_reimpl,948,209.9
AEchain_reimpl,949,265.9
AEchain_reimpl,950,239.6
AEchain_reimpl,951,215.4
AEchain_reimpl,952,249.6
AEchain_reimpl,953,206.0
AEchain_reimpl,954,227.6
AEchain_reimpl,955,226.0
AEchain_reimpl,956,240.5
AEchain_reimpl,957,160.8
AEchain_reimpl,958,185.7
AEchain_reimpl,959,202.6
AEchain_reimpl,960,225.3
AEchain_reimpl,961,178.2
AEchain_reimpl,962,191.0
AEchain_reimpl,963,227.0
AEchain_reimpl,964,226.2
AEchain_reimpl,965,212.0
AEchain_reimpl,966,203.8
AEchain_reimpl,967,216.5
AEchain_reimpl,968,219.6
AEchain_reimpl,969,251.2
AEchain_reimpl,970,251.0
AEchain_reimpl,971,208.1
AEchain_reimpl,972,235.6
AEchain_reimpl,973,207.8
AEchain_reimpl,974,244.8
AEchain_reimpl,975,204.2
AEchain_reimpl,976,231.9
AEchain_reimpl,977,207.8
AEchain_reimpl,978,209.3
AEchain_reimpl,979,210.1
AEchain_reimpl,980,203.4
AEchain_reimpl,981,187.0
AEchain_reimpl,982,212.9
AEchain_reimpl,983,218.1
AEchain_reimpl,984,147.4
AEchain_reimpl,985,223.5
AEchain_reimpl,986,148.0
AEchain_reimpl,987,224.2
AEchain_reimpl,988,238.6
AEchain_reimpl,989,228.7
AEchain_reimpl,990,192.8
AEchain_reimpl,991,190.1
AEchain_reimpl,992,243.6
AEchain_reimpl,993,211.1
AEchain_reimpl,994,196.9
AEchain_reimpl,995,252.0
AEchain_reimpl,996,205.3
AEchain_reimpl,997,207.4
AEchain_reimpl,998,186.1
AEchain_reimpl,999,226.2
Shukla_reimpl,0,311.4
Shukla_reimpl,1,345.2
Shukla_reimpl,2,296.5
Shukla_reimpl,3,318.6
Shukla_reimpl,4,301.8
Shukla_reimpl,5,313.6
Shukla_reimpl,6,273.2
Shukla_reimpl,7,312.1
Shukla_reimpl,8,332.0
Shukla_reimpl,9,343.8
Shukla_reimpl,10,358.4
Shukla_reimpl,11,298.4
Shukla_reimpl,12,305.6
Shukla_reimpl,13,275.3
Shukla_reimpl,14,274.1
Shukla_reimpl,15,313.3
Shukla_reimpl,16,268.6
Shukla_reimpl,17,285.6
Shukla_reimpl,18,324.5
Shukla_reimpl,19,299.7
Shukla_reimpl,20,306.0
Shukla_reimpl,21,319.4
Shukla_reimpl,22,295.4
Shukla_reimpl,23,323.8
Shukla_reimpl,24,346.5
Shukla_reimpl,25,251.2
Shukla_reimpl,26,303.8
Shukla_reimpl,27,290.4
Shukla_reimpl,28,341.3
Shukla_reimpl,29,309.7
Shukla_reimpl,30,274.6
Shukla_reimpl,31,306.7
Shukla_reimpl,32,290.6
Shukla_reimpl,33,289.8
Shukla_reimpl,34,322.7
Shukla_reimpl,35,295.7
Shukla_reimpl,36,332.3
Shukla_reimpl,37,233.5
Shukla_reimpl,38,259.6
Shukla_reimpl,39,347.9
Shukla_reimpl,40,307.0
Shukla_reimpl,41,296.3
Shukla_reimpl,42,288.3
Shukla_reimpl,43,356.7
Shukla_reimpl,44,340.3
Shukla_reimpl,45,331.3
Shukla_reimpl,46,317.4
Shukla_reimpl,47,319.4
Shukla_reimpl,48,283.0
Shukla_reimpl,49,288.9
Shukla_reimpl,50,300.9
Shukla_reimpl,51,249.0
Shukla_reimpl,52,219.4
Shukla_reimpl,53,312.2
Shukla_reimpl,54,225.4
Shukla_reimpl,55,326.9
Shukla_reimpl,56,265.4
Shukla_reimpl,57,275.6
Shukla_reimpl,58,257.6
Shukla_reimpl,59,293.7
Shukla_reimpl,60,247.5
Shukla_reimpl,61,286.6
Shukla_reimpl,62,308.6
Shukla_reimpl,63,323.3
Shukla_reimpl,64,246.6
Shukla_reimpl,65,367.7
Shukla_reimpl,66,303.5
Shukla_reimpl,67,331.8
Shukla_reimpl,68,301.8
Shukla_reimpl,69,329.0
Shukla_reimpl,70,301.3
Shukla_reimpl,71,285.9
Shukla_reimpl,72,311.0
Shukla_reimpl,73,283.1
Shukla_reimpl,74,316.2
Shukla_reimpl,75,306.0
Shukla_reimpl,76,234.4
Shukla_reimpl,77,289.3
Shukla_reimpl,78,348.3
Shukla_reimpl,79,311.5
Shukla_reimpl,80,284.8
Shukla_reimpl,81,282.3
Shukla_reimpl,82,283.9
Shukla_reimpl,83,309.5
Shukla_reimpl,84,301.2
Shukla_reimpl,85,319.0
Shukla_reimpl,86,314.2
Shukla_reimpl,87,301.8
Shukla_reimpl,88,317.0
Shukla_reimpl,89,279.7
Shukla_reimpl,90,349.8
Shukla_reimpl,91,306.9
Shukla_reimpl,92,274.0
Shukla_reimpl,93,355.8
Shukla_reimpl,94,280.7
Shukla_reimpl,95,303.7
Shukla_reimpl,96,307.2
Shukla_reimpl,97,286.5
Shukla_reimpl,98,304.3
Shukla_reimpl,99,287.8
Shukla_reimpl,100,312.5
Shukla_reimpl,101,333.7
Shukla_reimpl,102,296.2
Shukla_reimpl,103,296.4
Shukla_reimpl,104,333.6
Shukla_reimpl,105,286.1
Shukla_reimpl,106,319.9
Shukla_reimpl,107,359.5
Shukla_reimpl,108,332.2
Shukla_reimpl,109,327.7
Shukla_reimpl,110,297.5
Shukla_reimpl,111,335.2
Shukla_reimpl,112,313.7
Shukla_reimpl,113,282.8
Shukla_reimpl,114,307.2
Shukla_reimpl,115,311.0
Shukla_reimpl,116,342.3
Shukla_reimpl,117,271.3
Shukla_reimpl,118,263.2
Shukla_reimpl,119,309.2
Shukla_reimpl,120,384.3
Shukla_reimpl,121,311.0
Shukla_reimpl,122,269.7
Shukla_reimpl,123,289.9
Shukla_reimpl,124,312.6
Shukla_reimpl,125,276.8
Shukla_reimpl,126,309.6
Shukla_reimpl,127,310.8
Shukla_reimpl,128,325.6
Shukla_reimpl,129,332.5
Shukla_reimpl,130,247.6
Shukla_reimpl,131,320.8
Shukla_reimpl,132,299.2
Shukla_reimpl,133,300.8
Shukla_reimpl,134,302.3
Shukla_reimpl,135,305.4
Shukla_reimpl,136,303.4
Shukla_reimpl,137,347.8
Shukla_reimpl,138,272.2
Shukla_reimpl,139,323.7
Shukla_reimpl,140,279.9
Shukla_reimpl,141,282.7
Shukla_reimpl,142,289.0
Shukla_reimpl,143,298.4
Shukla_reimpl,144,314.1
Shukla_reimpl,145,306.2
Shukla_reimpl,146,275.4
Shukla_reimpl,147,254.0
Shukla_reimpl,148,292.5
Shukla_reimpl,149,291.0
Shukla_reimpl,150,292.9
Shukla_reimpl,151,238.4
Shukla_reimpl,152,303.3
Shukla_reimpl,153,289.9
Shukla_reimpl,154,275.1
Shukla_reimpl,155,314.5
Shukla_reimpl,156,302.6
Shukla_reimpl,157,276.0
Shukla_reimpl,158,370.4
Shukla_reimpl,159,263.5
Shukla_reimpl,160,277.6
Shukla_reimpl,161,296.3
Shukla_reimpl,162,299.8
Shukla_reimpl,163,268.9
Shukla_reimpl,164,279.1
Shukla_reimpl,165,325.9
Shukla_reimpl,166,309.4
Shukla_reimpl,167,316.4
Shukla_reimpl,168,358.8
Shukla_reimpl,169,390.4
Shukla_reimpl,170,263.1
Shukla_reimpl,171,384.9
Shukla_reimpl,172,302.8
Shukla_reimpl,173,268.3
Shukla_reimpl,174,280.8
Shukla_reimpl,175,292.0
Shukla_reimpl,176,298.0
Shukla_reimpl,177,376.6
Shukla_reimpl,178,287.3
Shukla_reimpl,179,215.3
Shukla_reimpl,180,325.4
Shukla_reimpl,181,298.9
Shukla_reimpl,182,303.9
Shukla_reimpl,183,295.1
Shukla_reimpl,184,293.8
Shukla_reimpl,185,337.6
Shukla_reimpl,186,304.7
Shukla_reimpl,187,306.9
Shukla_reimpl,188,273.4
Shukla_reimpl,189,329.4
Shukla_reimpl,190,325.4
Shukla_reimpl,191,316.5
Shukla_reimpl,192,291.2
Shukla_reimpl,193,247.5
Shukla_reimpl,194,285.4
Shukla_reimpl,195,263.5
Shukla_reimpl,196,284.9
Shukla_reimpl,197,365.5
Shukla_reimpl,198,317.7
Shukla_reimpl,199,312.8
Shukla_reimpl,200,271.6
Shukla_reimpl,201,306.4
Shukla_reimpl,202,345.2
Shukla_reimpl,203,271.0
Shukla_reimpl,204,336.1
Shukla_reimpl,205,309.6
Shukla_reimpl,206,301.8
Shukla_reimpl,207,309.5
Shukla_reimpl,208,262.0
Shukla_reimpl,209,313.5
Shukla_reimpl,210,292.6
Shukla_reimpl,211,332.5
Shukla_reimpl,212,295.9
Shukla_reimpl,213,330.5
Shukla_reimpl,214,318.0
Shukla_reimpl,215,325.4
Shukla_reimpl,216,328.8
Shukla_reimpl,217,313.8
Shukla_reimpl,218,339.1
Shukla_reimpl,219,346.8
Shukla_reimpl,220,322.6
Shukla_reimpl,221,337.9
Shukla_reimpl,222,323.9
Shukla_reimpl,223,297.2
Shukla_reimpl,224,270.0
Shukla_reimpl,225,383.7
Shukla_reimpl,226,286.6
Shukla_reimpl,227,308.3
Shukla_reimpl,228,281.8
Shukla_reimpl,229,313.5
Shukla_reimpl,230,365.1
Shukla_reimpl,231,278.4
Shukla_reimpl,232,346.0
Shukla_reimpl,233,304.0
Shukla_reimpl,234,320.3
Shukla_reimpl,235,302.9
Shukla_reimpl,236,277.0
Shukla_reimpl,237,296.6
Shukla_reimpl,238,343.7
Shukla_reimpl,239,270.4
Shukla_reimpl,240,311.8
Shukla_reimpl,241,321.5
Shukla_reimpl,242,347.1
Shukla_reimpl,243,281.7
Shukla_reimpl,244,315.4
Shukla_reimpl,245,303.9
Shukla_reimpl,246,295.6
Shukla_reimpl,247,303.5
Shukla_reimpl,248,338.8
Shukla_reimpl,249,355.2
Shukla_reimpl,250,313.8
Shukla_reimpl,251,332.6
Shukla_reimpl,252,322.4
Shukla_reimpl,253,303.0
Shukla_reimpl,254,286.3
Shukla_reimpl,255,310.9
Shukla_reimpl,256,284.4
Shukla_reimpl,257,284.4
Shukla_reimpl,258,315.9
Shukla_reimpl,259,261.1
Shukla_reimpl,260,302.9
Shukla_reimpl,261,293.3
Shukla_reimpl,262,337.1
Shukla_reimpl,263,374.7
Shukla_reimpl,264,351.5
Shukla_reimpl,265,284.8
Shukla_reimpl,266,284.7
Shukla_reimpl,267,364.7
Shukla_reimpl,268,287.9
Shukla_reimpl,269,304.4
Shukla_reimpl,270,315.8
Shukla_reimpl,271,316.8
Shukla_reimpl,272,280.4
Shukla_reimpl,273,365.4
Shukla_reimpl,274,374.4
Shukla_reimpl,275,361.1
Shukla_reimpl,276,272.7
Shukla_reimpl,277,314.3
Shukla_reimpl,278,295.2
Shukla_reimpl,279,292.7
Shukla_reimpl,280,249.4
Shukla_reimpl,281,272.5
Shukla_reimpl,282,317.2
Shukla_reimpl,283,321.9
Shukla_reimpl,284,290.2
Shukla_reimpl,285,320.3
Shukla_reimpl,286,346.6
Shukla_reimpl,287,280.2
Shukla_reimpl,288,291.1
Shukla_reimpl,289,271.0
Shukla_reimpl,290,335.4
Shukla_reimpl,291,262.5
Shukla_reimpl,292,271.1
Shukla_reimpl,293,283.7
Shukla_reimpl,294,301.1
Shukla_reimpl,295,294.8
Shukla_reimpl,296,257.8
Shukla_reimpl,297,325.7
Shukla_reimpl,298,362.8
Shukla_reimpl,299,327.7
Shukla_reimpl,300,273.5
Shukla_reimpl,301,301.7
Shukla_reimpl,302,292.8
Shukla_reimpl,303,304.9
Shukla_reimpl,304,284.1
Shukla_reimpl,305,338.1
Shukla_reimpl,306,239.5
Shukla_reimpl,307,290.3
Shukla_reimpl,308,253.1
Shukla_reimpl,309,336.3
Shukla_reimpl,310,299.1
Shukla_reimpl,311,266.2
Shukla_reimpl,312,290.3
Shukla_reimpl,313,329.2
Shukla_reimpl,314,315.6
Shukla_reimpl,315,270.5
Shukla_reimpl,316,334.1
Shukla_reimpl,317,312.2
Shukla_reimpl,318,254.1
Shukla_reimpl,319,314.4
Shukla_reimpl,320,342.8
Shukla_reimpl,321,282.4
Shukla_reimpl,322,282.1
Shukla_reimpl,323,305.7
Shukla_reimpl,324,309.8
Shukla_reimpl,325,331.5
Shukla_reimpl,326,344.7
Shukla_reimpl,327,270.5
Shukla_reimpl,328,324.7
Shukla_reimpl,329,321.5
Shukla_reimpl,330,260.4
Shukla_reimpl,331,335.3
Shukla_reimpl,332,278.8
Shukla_reimpl,333,320.3
Shukla_reimpl,334,259.6
Shukla_reimpl,335,282.4
Shukla_reimpl,336,320.5
Shukla_reimpl,337,342.7
Shukla_reimpl,338,303.8
Shukla_reimpl,339,267.6
Shukla_reimpl,340,313.7
Shukla_reimpl,341,314.9
Shukla_reimpl,342,243.0
Shukla_reimpl,343,321.7
Shukla_reimpl,344,285.1
Shukla_reimpl,345,271.4
Shukla_reimpl,346,281.8
Shukla_reimpl,347,286.8
Shukla_reimpl,348,255.5
Shukla_reimpl,349,340.1
Shukla_reimpl,350,327.0
Shukla_reimpl,351,264.6
Shukla_reimpl,352,308.3
Shukla_reimpl,353,295.4
Shukla_reimpl,354,280.6
Shukla_reimpl,355,263.6
Shukla_reimpl,356,304.4
Shukla_reimpl,357,281.8
Shukla_reimpl,358,312.1
Shukla_reimpl,359,294.5
Shukla_reimpl,360,291.9
Shukla_reimpl,361,307.7
Shukla_reimpl,362,295.7
Shukla_reimpl,363,315.5
Shukla_reimpl,364,263.9
Shukla_reimpl,365,293.8
Shukla_reimpl,366,337.5
Shukla_reimpl,367,330.8
Shukla_reimpl,368,254.4
Shukla_reimpl,369,304.7
Shukla_reimpl,370,290.5
Shukla_reimpl,371,340.0
Shukla_reimpl,372,328.0
Shukla_reimpl,373,299.1
Shukla_reimpl,374,257.9
Shukla_reimpl,375,294.8
Shukla_reimpl,376,263.6
Shukla_reimpl,377,286.7
Shukla_reimpl,378,306.3
Shukla_reimpl,379,331.1
Shukla_reimpl,380,256.1
Shukla_reimpl,381,280.7
Shukla_reimpl,382,336.2
Shukla_reimpl,383,323.3
Shukla_reimpl,384,287.3
Shukla_reimpl,385,337.6
Shukla_reimpl,386,274.8
Shukla_reimpl,387,294.6
Shukla_reimpl,388,295.1
Shukla_reimpl,389,276.5
Shukla_reimpl,390,338.2
Shukla_reimpl,391,279.0
Shukla_reimpl,392,272.7
Shukla_reimpl,393,273.6
Shukla_reimpl,394,293.8
Shukla_reimpl,395,297.3
Shukla_reimpl,396,243.1
Shukla_reimpl,397,285.1
Shukla_reimpl,398,334.1
Shukla_reimpl,399,319.2
Shukla_reimpl,400,240.2
Shukla_reimpl,401,298.6
Shukla_reimpl,402,307.4
Shukla_reimpl,403,321.4
Shukla_reimpl,404,267.4
Shukla_reimpl,405,333.0
Shukla_reimpl,406,262.4
Shukla_reimpl,407,330.4
Shukla_reimpl,408,306.1
Shukla_reimpl,409,229.7
Shukla_reimpl,410,321.9
Shukla_reimpl,411,340.1
Shukla_reimpl,412,334.1
Shukla_reimpl,413,293.7
Shukla_reimpl,414,302.3
Shukla_reimpl,415,325.0
Shukla_reimpl,416,363.3
Shukla_reimpl,417,302.7
Shukla_reimpl,418,283.5
Shukla_reimpl,419,341.7
Shukla_reimpl,420,282.9
Shukla_reimpl,421,254.1
Shukla_reimpl,422,328.6
Shukla_reimpl,423,281.1
Shukla_reimpl,424,335.7
Shukla_reimpl,425,256.4
Shukla_reimpl,426,294.3
Shukla_reimpl,427,275.9
Shukla_reimpl,428,358.5
Shukla_reimpl,429,295.6
Shukla_reimpl,430,325.9
Shukla_reimpl,431,321.9
Shukla_reimpl,432,274.2
Shukla_reimpl,433,274.8
Shukla_reimpl,434,293.1
Shukla_reimpl,435,315.1
Shukla_reimpl,436,300.4
Shukla_reimpl,437,311.5
Shukla_reimpl,438,285.1
Shukla_reimpl,439,305.5
Shukla_reimpl,440,307.8
Shukla_reimpl,441,306.2
Shukla_reimpl,442,266.9
Shukla_reimpl,443,277.2
Shukla_reimpl,444,280.7
Shukla_reimpl,445,282.7
Shukla_reimpl,446,282.3
Shukla_reimpl,447,267.4
Shukla_reimpl,448,284.4
Shukla_reimpl,449,303.4
Shukla_reimpl,450,267.6
Shukla_reimpl,451,306.6
Shukla_reimpl,452,278.7
Shukla_reimpl,453,304.7
Shukla_reimpl,454,250.8
Shukla_reimpl,455,255.6
Shukla_reimpl,456,273.1
Shukla_reimpl,457,254.4
Shukla_reimpl,458,333.5
Shukla_reimpl,459,306.4
Shukla_reimpl,460,324.5
Shukla_reimpl,461,345.1
Shukla_reimpl,462,344.2
Shukla_reimpl,463,333.3
Shukla_reimpl,464,268.6
Shukla_reimpl,465,257.1
Shukla_reimpl,466,264.2
Shukla_reimpl,467,321.6
Shukla_reimpl,468,279.6
Shukla_reimpl,469,318.3
Shukla_reimpl,470,306.9
Shukla_reimpl,471,268.7
Shukla_reimpl,472,321.5
Shukla_reimpl,473,335.6
Shukla_reimpl,474,283.5
Shukla_reimpl,475,262.9
Shukla_reimpl,476,308.8
Shukla_reimpl,477,311.0
Shukla_reimpl,478,296.9
Shukla_reimpl,479,303.9
Shukla_reimpl,480,271.0
Shukla_reimpl,481,346.6
Shukla_reimpl,482,329.8
Shukla_reimpl,483,299.6
Shukla_reimpl,484,299.6
Shukla_reimpl,485,270.7
Shukla_reimpl,486,294.2
Shukla_reimpl,487,289.1
Shukla_reimpl,488,276.2
Shukla_reimpl,489,275.8
Shukla_reimpl,490,367.7
Shukla_reimpl,491,297.1
Shukla_reimpl,492,330.4
Shukla_reimpl,493,297.4
Shukla_reimpl,494,285.3
Shukla_reimpl,495,283.9
